Id,Name,Rarity,AmuletType,MinHp,MaxHp,MinAtk,MaxAtk,BaseId,VariationId,Abilities11,Abilities12,Abilities13,Abilities21,Abilities22,Abilities23,Abilities31,Abilities32,Abilities33,CvInfo,Text1,Text2,Text3,Text4,Text5,LimitBreakId,IsPlayable,SellCoin,SellDewPoint,IsHideChangeImage
40040066,新年伊始,4,1,21,140,7,52,400408,1,310000503,310000504,310000505,210000102,210000103,210000104,0,0,0,AMULET_ARTIST_40040066,“掌握了日出之国板羽球的玩法\n所以想跟我玩？没问题！”\n“亏你能想出这种主意啊，卢卡。”\n“嘿嘿。我在想，跟你们玩一定\n很有趣！那我们这就开始吧～”,“加～油！你们两个都加油啊♪\n喵哈哈，看来现在加斯特占优势？”\n“呵呵，胜负已分，卢卡。”\n“唔，我可不会让你轻易取胜的！\n接招吧！我的必杀技·新年扣杀！”,“好痛！羽、羽毛戳到脸了……”\n“嘿～嘿～看我先得一分！\n拉拉诺亚，快给他涂上涂上～”\n“好嘞！用笔打个叉，我涂☆”\n“呜……我不会忘记这耻辱的！”,“哈啊……哈啊……总算扳回来了。\n呵、呵呵……下一击要奠定我的胜局！\n我要上了哦！卢卡！”\n“喂喂！你朝哪里打啊！？”\n“哎呀～怎么朝夕阳飞去了呢。”,“因为羽毛都掉光了，比赛到此为止！\n结果……打成了平手！”\n“没能赢你是有点窝火，不过算了。\n看在……大家都这么开心的份上。”\n“对吧！明年也一起玩板羽球吧！”,10000,1,2000,1000,0
40040067,猫猪趣画,4,2,18,122,4,33,400406,1,110210503,110210504,110210505,654,655,656,0,0,0,AMULET_ARTIST_40040067,新春日出之国大战！\n东方阵营是猫龙·惠比寿！\n西方阵营是战龙摩利支天……\n的眷属小猪崽们。此刻，\n赌上彼此尊严的战斗即将打响！,“喵哈哈！这喵小的一群家伙，\n看来战龙的眷属也不怎么样喵！”\n体型的差距一目了然，惠比寿\n充分运用自己庞大的身躯击退小猪崽！\n处于劣势的小猪崽能否迎来逆转之机……,小猪崽们并没有放弃！\n它们一起用脑袋向惠比寿的肚子\n发动了三段突击！气势如同战龙本尊！\n惠比寿也被压制而发出“喵！？”的叫声。\n接下来，两边又会如何出招呢……,惠比寿也不甘示弱！\n反复用自己引以为傲的肉球拳发动攻击！\n但论速度还是小猪崽们更胜一筹！\n看穿了拳头动作的小猪崽们\n再次用脑袋向惠比寿的侧腹发动三段突击！,“喵喵喵！认输了喵！”\n逼急了的老鼠会咬猫，逼急了的小猪\n也能战胜猫！胜利属于小猪崽们！\n就算个头小，不屈不挠便能取得胜利！\n无论对手多么强大，都不要轻言放弃。,10000,1,2000,100,0
40040068,疫病之源,4,1,21,142,7,50,400410,1,110160103,110160104,110160105,0,0,0,0,0,0,AMULET_ARTIST_40040068,疯了？你说我疯了？\n那可真是不胜荣幸……毕竟这话\n可源自笃信自己是正义的家伙……\n但你为什么不明白……你那并不是\n什么正义，而仅仅是因为碰巧受到眷顾！,所谓的受到眷顾就是个祸害……\n让人丝毫察觉不到自己的傲慢，\n将自己与不受眷顾者分为两个世界。\n这样的家伙居然是正义，\n你觉得这样的世界没有疯吗？,弱者是一种病！是强者导致的病！\n是会扩散到全世界的疫病！\n出现疫病的世界就是疯了吧？\n所以才必须拯救这个世界啊。\n必须让这个世界回归正轨啊。,拯救弱者再简单不过了。\n只要没有强者就好了……\n只要强者都死绝，自然就不会再有弱者！\n强者理应感染上名为弱者的疫病！\n也就是说！肃清才是救赎！,受眷顾者理应被肃清。\n受眷顾者理应被传染。\n所以，就由我来感染这世上的强者吧！\n我就是——卢弗·托修卡特尔。\n世界的疫病之源、阿基德的利牙！,10000,1,2000,1000,0
40040069,天空的王者,4,2,18,122,5,34,400415,1,210000203,210000204,210000205,749,7,8,0,0,0,AMULET_ARTIST_40040069,哟，是你啊。\n想打听关于火龙的事？\n热爱学习是好事。\n不过我只知道原来的世界里\n那家伙的情报，姑且讲给你听吧。,火龙……\n在我们的世界里无人不晓的怪物，\n人们惧怕并称其为“天空的王者”。\n那张开巨大的双翼在天空中\n悠然飞翔的身影，正可谓王之风范。,火龙会从嘴里喷出火球。\n其火焰来自被称为火炎袋的内脏器官。\n你说在这个世界里\n也有会喷火的怪物？\n这可真让人感兴趣呢。,与火龙对峙时\n也要小心它脚上的爪子。\n那利爪会分泌出剧毒。\n嗯？有没有什么应对方法？\n那就把我手上的解毒药给你吧。,要是火龙嘴里漏出了火焰，\n说明它已经怒了。\n发怒的火龙会变得更加迅猛，\n还会一直追着对手不放。\n嗯？这叫声……难道是！？,10000,1,2000,100,0
40040070,交给女仆部队吧！,4,4,21,145,7,47,400414,1,110100003,110100004,110100005,210001101,210001102,210001103,0,0,0,AMULET_ARTIST_40040070,诶，想听米罗蒂以前的故事……咦？\n我的故事吗！？我想想。在我漫长的\n见习女仆生涯中，记忆最深刻的\n当属那个拥有100名女仆部队的宅邸。\n在那里我遇到了前辈、同期和后辈……,我的前辈非常温柔。\n每次我冒失犯错，她都会严厉地教训我，\n之后又偷偷地塞给我点心，\n是一位我非常憧憬的眼镜姐姐。战斗本领\n也很高强……我用刀也完全敌不过。,和我同一年加入的是一位时髦的\n森隐族女孩！每次我打碎盘子，\n她都会边发火边帮我收拾残局。\n还有，每天早上都会边说着\n“才不是为了你呢”边帮我编头发！,后辈是一个慢性子的罗卡族女孩。\n她做的饭可好吃了，\n每次我冒失犯错之后，\n她都会悄悄为我做蛋包饭来安慰我呢！\n不知道为什么她很黏我，我可开心了。,在那里的生活真是太快乐了～\n不过后来我还是冒失犯了大错，\n连前辈都没法帮我圆场，我就被解雇了！\n好在从前辈那里听说了圣城而来到这里。\n不知道大家现在还好吗？,10000,1,2000,1000,0
40040071,三叶的启蒙教程,4,1,21,140,7,52,400286,1,310000503,310000504,310000505,110390002,110390003,110390004,776,777,778,AMULET_ARTIST_40040071,“我用刀剑以外的东西切刺身就没成功过。”\n我无意间的一句话，\n让三叶小姐开始了细致的菜刀用法讲解。\n“要想最大限度地活用食材，\n就应该使用专门的菜刀哦，米罗蒂！”,可是，我一拿菜刀手就抖……\n啊啊……我又回想起过去的失败了！\n“米罗蒂，冷静下来。太紧张的话\n会用力过度压坏刺身的。\n别使劲，心态放轻松。”,无论我失败多少次，\n三叶小姐都不厌其烦、热心地鼓励着我。\n我也逐渐冷静了下来……\n“刚才的刀法很不错哦！\n没错，一刀一刀轻轻地切……”,“我还是第一次切得这么好！”\n“呵呵。刀剑是刀剑，菜刀是菜刀……\n只有正确地使用，\n才能保证食材的鲜活！”\n三叶小姐的笑容中充满了对食材的爱。,“话说三叶小姐……你之前用菜刀\n打倒了魔兽，那是正确的用法吗？”\n“那、那是因为……\n它们在我做饭的时候捣乱！我就顺手……\n请你忘了这件事吧！”,10000,1,2000,1000,0
40040072,小小的勇气,4,1,21,140,7,52,400421,1,210000303,210000304,210000305,210000602,210000603,210000604,0,0,0,AMULET_ARTIST_40040072,“好！见识一下我的特训成果吧！”\n听到霍普充满干劲的声音，\n我觉得自己也要努力才行。\n在一旁辅佐他……这便是向往天翼骑士\n而成为教会骑士的霍普交给我的任务。,“可、可不能勉强……自己哦！”\n老实说，看到血还是会害怕……\n但既然被人依靠了就想好好努力。\n但霍普比想象中更来劲地\n不断往前冲……不会有事吧？,“看招！神圣之剑……啊、好痛！？”\n啊啊～果然出事了！\n施放大招的霍普被敌人击中了手臂……\n有点出血！是血！\n不、不行了。突然头晕目眩……,但是，我不能倒在这里！\n霍普还在坚持战斗！\n我也想作为霍普的辅佐，\n完成自己的使命！\n所以我鼓起勇气，举起了法杖……,“去、去吧……仁慈治愈！”\n“啊，多谢治疗！帮大忙了。”\n太、太好了！治疗成功了！\n我是不是也多少派上了一点用场呢？\n不过，还是希望……他别再乱来了！,10000,1,2000,1000,0
40040073,寡妇丽人,4,2,22,151,6,41,400386,1,210001702,210001703,210001704,210001101,210001102,210001103,0,0,0,AMULET_ARTIST_40040073,你已经离去，\n丢下我一个人。\n我一直无法接受这个事实，\n驻足此地无法动弹，\n只能任凭雨滴拍打在脸颊上。,连绵的细雨冷冷地打在身上。\n就这样冷却我的身心，\n让我麻木得什么都感觉不到吧。\n可你留下的剑却让我意识到\n身体尚存的温暖。温热的泪水划过脸颊。,我的内心仍下着瓢泼大雨。\n然而不知不觉间，\n打湿我身体的雨却停了下来。\n我想起了他的话——\n“雨总会停的”。,温暖的阳光，还有感受到温暖的自己\n都是那么可恨。如果说没有不停的雨，\n那我的内心何时会放晴？\n我还能迎来不再哭泣、\n露出笑容的那一天吗？,只要我还活着，\n就无法得到救赎吧。\n因为我根本无法忘记他。\n那么，我得随他而去……\n我独自一人，走在洒满阳光的温暖之路上。,10000,1,2000,1000,0
40040074,我愿永远守护你,4,2,18,122,5,34,400422,1,110020502,110020503,110020504,210001303,210001304,210001305,0,0,0,AMULET_ARTIST_40040074,他憎恨“结社”。\n无论那憎恨之情令他多痛苦，\n他都决不允许自己放弃战斗。\n没有任何人能够阻止他。\n所以，至少我想守护他。,曾被锁链缠住的我一无所有。\n记忆被夺走，甚至不知道自己是谁。\n是他，将那样的我从牢笼中解放出来。\n如今，锁链已不再是束缚着我的工具，\n而是代表了我们之间的牵绊。,“已经没事了。”\n看到他的神情变得柔和，我也放下心来。\n我也一样憎恨“结社”。\n不过，多亏他站在我身前，\n我才没有意气用事。,从他身后看到的世界，美丽而又悲伤。\n为了复仇而不顾一切向前冲的他，\n既可靠又令我感到不安。\n所以我想要陪伴他，\n让他在这悲伤的世界里不用独自前行。,他转过身，用生硬的口吻对我说：\n“你打算跟着我到什么时候？”\n想象到他眼中所映出的世界，我沉默不语。\n看着他重新迈向前方的背影，\n我暗自发誓……绝对不会让他死去。,10000,1,2000,100,0
40040075,堕落之翼,4,1,17,119,5,37,400430,1,7,8,146,110210403,110210404,110210405,0,0,0,AMULET_ARTIST_40040075,“少女啊，让你久等了……”\n残破的教会中，月光照耀下的\n那头龙静静宣告。被女孩\n从“神”的监牢中解放出来的阿撒兹勒\n以截然不同的姿态踏上女神的土地。,纯白之翼被漆黑所玷污，双角断折，\n他已无半分天使的模样。\n但那漆黑的身姿正是他\n坚守自己高贵信念的佐证。阿撒兹勒\n用眼神向少女示意，弹指发出暗号。,瞬间，废弃的教会与监牢\n在烈焰中一同崩塌。\n面对女孩的惊讶，阿撒兹勒冷笑道：\n“这是诀别的火焰。遵从我灵魂的信念，\n于此再次表明反叛‘神’的意志。”,“持有‘炼狱之匙’的少女啊，我们走。\n踏上揭露‘神’之真相的旅途吧！”\n阿撒兹勒说着便牵起少女的手。\n少女大概永远不会忘记他那决绝的神情，\n那被熊熊火焰照亮的笑容……,之后他们的去向，历史上没有记载。\n据说，阿撒兹勒和女孩的意志\n并未消逝，至今仍在某个地方\n得到传承……然而这一切，\n只有“钥匙”和漆黑的堕天使知道。,10000,1,2000,100,0
40040076,一寸光辉,4,1,17,119,5,37,400432,1,210000602,210000603,210000604,110210503,110210504,110210505,0,0,0,AMULET_ARTIST_40040076,“嘿咻……摘到了！\n这桃子很好吃的，美猴王！”\n“嗯，我知道。那是蟠桃吧？”\n“原来你知道啊。不过算了。\n俺帮你也摘一个吧！”,“真好吃～诶，哇啊！树上有猴子……\n疼，别挠俺，疼疼疼！”\n“猴、猴子好像都聚集过来了。\n难道这棵树是猴子的地盘吗！？”\n“快、快跑啊美猴王～”,“呼～好险啊～俺还以为\n这个时间不会被猴子发现的……”\n“啊！？原来你知道那棵树\n是猴子的地盘吗！？真是的……\n我怎么陪你这个恶作剧小鬼……”,“好啦好啦，别这么说嘛。那么，\n接下来去哪里寻找仙宝呢……”\n“喂喂，你还想不想认真找啊。”\n“说得也是……啊哈哈。呼啊～\n俺有点困了……”,再平常不过的日常一幕——\n看到梦境的是人类还是魔兽？\n就算这份友情此刻无形，\n也依旧是可能照进未来的一寸光辉。,10000,1,2000,100,0
40040078,花簪月夜下,4,3,21,141,7,51,400434,1,210003301,210003302,116,210001603,210001604,210001605,0,0,0,AMULET_ARTIST_40040078,“山茶花啊，有件事想拜托你。\n能帮我戴上这个花簪吗？”\n“哎呀，八千代竟然会拜托我，\n真是难得。今天这是怎么了？”\n“还不习惯戴和平时不一样的发饰。”,“真的呢。你平时戴的大朵花就很美，\n但这个发饰也很可爱。”\n“是吗！其实我是觉得这个\n像你戴的花簪一冲动就买了。\n你能这么说我很开心。”,“哎呀……像我的花簪吗？”\n“嗯！我戴上这个和你站在一起，\n是不是像关系很好的朋友？”\n“呵呵。不是‘像’……也许我们已经\n是那种亲密到互相帮戴花簪的朋友。”,“好，戴好了。非常适合你。\n我们戴了成对的花簪呢。”\n“呵呵，多亏你心灵手巧呢。\n和朋友戴成对的，好开心！\n这么美好的夜晚，不吟诗一首吗？”,“好呀。不如我们来连吟？”\n“好！那就从我开始。\n‘人海两相逢，月映花更红……’”\n“——‘见证知己缘，盟约许花前。’\n呵呵……真是个美好的夜晚呢，八千代。”,10000,1,2000,1000,0
40050001,勇敢之冠,5,1,26,176,9,65,400062,1,110060004,110060005,110060006,210000603,210000604,210000605,0,0,0,AMULET_ARTIST_40050001,陷入危机的阿尔贝里亚王国——\n“圣片”之力日渐衰弱，\n为拯救失去秩序与安宁的王国，\n无比温柔善良的第七王子\n执起剑离开王都。,民众的脸不断浮现在王子眼前。\n那是讴歌和平、欢笑度日的人们。\n为了守护他们的安稳生活，\n王子踏上了充满荆棘的道路。,王子匆忙赶往龙的所在地，\n却被魔兽挡住去路。“别妨碍我！”\n为了王国、民众和重要的家人——\n满腔热情化作力量，\n王子奋力向魔兽砍去。,脑海中浮现出两个身影。\n塞西娅和纳姆……无可取代的存在。\n“抱歉，丢下你们独自出发。\n但是，我一定会回来……”\n王子在心里暗自发誓，举起了剑。,王子挥剑毫不迷惘，\n也不曾停下脚步。\n无论将来会遇到什么，\n无比勇敢的王子都心无旁骛，\n勇往直前。,10000,1,5000,3000,0
40050002,天才的灵感,5,1,27,183,8,57,400063,1,210000504,210000505,210000506,110210303,110210304,110210305,0,0,0,AMULET_ARTIST_40050002,呵呵，我果然是天才！\n居然能想到这么厉害的招式！\n啊，趁着还没忘记赶紧先画下来！\n不过身为天才的我\n怎么可能会忘记！,像这样借着大叔的蛮力，\n让我转圈圈飞过去，\n再用匕首一下解决敌人！\n完美！可怕……太可怕了……\n我的天才头脑实在太可怕了！,“大叔，要用那一招了哦！”\n“噢！要转圈圈吗？”\n“对！做得好的话就表扬你！”\n“这可真荣幸啊。那么，要上了！”\n“预备！‘艾赛莉特转圈圈’！”,“嘿咻，嘿咻！\n大叔，继续，继续！”\n“噢！可别转晕了哦？”\n“怎么可能啊？\n我可是天才，才不会晕！”,“哼哼♪天才组合的胜利！”\n“喔？天才组合的话，\n我兰扎卜不也算是天才了？”\n“诶？啊……姑且认可\n你算天才吧！只是姑且哦！？”,10000,1,5000,3000,0
40050003,奢华派对,5,1,26,176,9,65,400064,1,210000304,210000305,210000306,110390003,110390004,110390005,0,0,0,AMULET_ARTIST_40050003,这件不适合，那件也不适合。\n唔……感觉都一般。\n你，再给我拿件新礼服过来。\n听好了，一定要是\n配得上派对主角的礼服哦。,完全不对。给我换新的来！\n唉……果然我的\n搭配审美才是最棒的。\n那么……接下来要试哪一件呢。,豪华的装饰！ 华丽的宾客！\n还有看向主角公主殿下的火热视线……\n呵呵，派对就该这样！\n不枉我煞费苦心挑选礼服。\n好了！让我们开始欢乐的派对吧！,不过……太诚实的男性真让人头疼。\n不管我穿什么，\n只会用无关痛痒的话夸我。\n那个人……也是这样呢。,呵呵，不过要是我成为了这个国家的主角，\n情况可就不一样了。\n如果我能成为女王……\n各位来宾！未来的女王——第三公主谢斯，\n好好记住我的美貌吧！,10000,1,5000,3000,0
40050004,旗鼓相当的对手,5,1,26,177,9,64,400065,1,110080004,110080005,110080006,110120007,110120008,110120001,0,0,0,AMULET_ARTIST_40050004,阿尔贝里亚王国的骑士们精锐辈出。\n这其中最优秀的\n是近卫骑士团团长利弗\n和王都守卫队长哈尔。,利弗和哈尔的实力\n无论在什么方面都势均力敌。\n智慧、剑术、他人的信赖……\n所有人都觉得他们是旗鼓相当的对手。,然而数年后……\n两人刀剑相向。\n决战双方都对对方知根知底，\n无论是长处还是短处。,率先发难的是哈尔。\n他与利弗挥剑相向。\n多年来他一直梦想着这一刻的到来。\n只有成为敌人才能实现的梦想。\n拼尽全力也要实现。,利弗挡下了哈尔的剑。\n不能让他再往前一步。\n这也是为了阿尔贝里亚王国的未来――\n利弗的剑里\n饱含着他身为骑士的骄傲。,10000,1,5000,3000,0
40050005,神圣的祈祷,5,4,28,187,7,53,400066,1,210001904,210001905,210001906,110020702,110020703,110020704,0,0,0,AMULET_ARTIST_40050005,巫女祈祷着。\n希望自己所爱的国家和民众，\n都能获得安宁……\n森罗万象回应了这善良的祈祷。,巫女拥有所爱之人：\n小小的精灵，还有双胞胎哥哥。\n他们是拯救这个王国的存在——\n对他们的念想令巫女的祈祷之力更为强大。,巫女释放出力量。\n她的祈祷化作光芒，\n洒向世界的各个角落。\n当然也包括巫女所爱之人。,听到巫女祈祷的人们。\n无不感到体内涌出的温柔力量。\n这股力量带来了希望。\n即便是在绝望中挣扎的人们，\n也再次昂首向前。,那一天，世界充满了温柔的祈祷。\n她的强大正是源于这份温柔\n和心系他人安宁的美丽心灵。\n她想用自己的方法\n守护这个世界。,10000,1,5000,3000,0
40050006,龙之血一族,5,3,27,184,8,56,400067,1,110010804,110010805,110010806,110210103,110210104,110210105,0,0,0,AMULET_ARTIST_40050006,阿尔贝里亚王室——\n拥有龙之血的一族。\n与龙缔结契约守护王国，\n是他们的使命。\n如今，王子一行人背负使命，奔赴战场。,三个人都身为王子，\n本应接受同样的教育，走上同样的路。\n可是，三个人却千差万别。\n气质、价值观、人生目标……\n一切都截然不同。,截然不同的三个人，\n彼此并不想产生交集。\n但正因为他们的不同，\n才让他们互相信任。\n因为他们知道这就是强大。,巴尔库斯的刚勇。\n法尔艾斯的睿智。\n莱昂尼多的霸气。\n他们三人携手将战无不胜。\n战场上响起了赞颂他们的呼声。,战争结束后，\n三位王子选择了不同的道路。\n今后要靠自己取得胜利。\n带着同样的梦想，\n三个人走上了属于自己的路。,10000,1,5000,3000,0
40050007,卢卡的恶作剧,5,1,27,183,8,57,400068,1,110060004,110060005,110060006,110210403,110210404,110210405,0,0,0,AMULET_ARTIST_40050007,“嗨，艾蕾欧诺拉！ 这个箱子里\n装着人类很珍惜的宝物哦！ \n不想看看吗！？”\n“你、你是说真的！？让我看看！\n嗯……呀啊！？”,“哈哈，恶作剧成功！\n我就知道只要说是人类的宝物，\n艾蕾欧诺拉就会上钩的！”\n“呜……居然利用我的好奇心！\n太狡猾了……”,“嘿嘿，溜了溜了！”\n“卢卡！别跑！我饶不了你！”\n“哈哈，抓我哪有那么容易！\n我早就习惯了恶作剧之后\n被希里丝追着打了！”,“来啊，不甘心的话就来抓我啊！”\n“居然还敢挑衅……好大的胆子！\n那就让你看看我认真起来有多可怕！”\n“哎呀，糟了，好像真的\n惹毛了艾蕾欧诺拉。”,“抱歉抱歉，这回给你看真正的宝物，\n算跟你赔个不是。”\n“嗯？是这个箱子吗？\n这回是真的吗……呀啊！？又来！？\n卢卡！我绝对饶不了你！”,10000,1,5000,3000,0
40050008,伤痛由我来治疗,5,4,28,187,7,53,400052,1,110100004,110100005,110100006,210001803,204,210001804,0,0,0,AMULET_ARTIST_40050008,库菈乌用治疗魔法支援着\n圣城那些骁勇善战的伙伴们。\n“请不要乱动，\n我现在就用魔法为你治疗。”,无论是擦伤还是骨折，\n什么伤库菈乌都会全力治疗。\n“别担心。\n我一定会帮你治好。”,库菈乌的治愈魔法立竿见影，\n伤口转眼间就已经愈合。\n“这样就没事了。\n立刻就能投入战斗哦。”,“谢谢”——伙伴们感谢的话语。\n这对于库菈乌来说是无上的鼓励。\n“不客气。\n你能恢复健康就好。”,伙伴们无论伤得多重都会重返战场。\n他们之所以能心无旁骛地战斗，\n都是多亏库菈乌为他们治疗。\n“伤痛由我来治疗。\n 不过，请不要逞强哦？”,10000,1,5000,3000,0
40050009,雷维昂的英雄,5,3,26,176,9,64,400070,1,210001604,210001605,210001606,110390003,110390004,110390005,0,0,0,AMULET_ARTIST_40050009,晴空霹雳。那是拯救了\n雷维昂王国的男子在和魔兽战斗。\n——雷迅卿·阿尔贝尔。\n他能随心所欲操控雷电、击倒敌人，\n是举世无双的英雄。,阿尔贝尔犹如划破天空的迅雷，\n将魔兽逐一打倒。\n阿尔贝尔的剑无一例外\n都是一击必杀，\n轻而易举地镇压了魔兽大军。,还没来得及感受胜利的余韵，\n便又传来了魔兽的咆哮。\n与之前打倒的魔兽完全不同，\n拥有庞大身躯的强敌出现了。\n但阿尔贝尔不为所动，使出必杀的一击。,阿尔贝尔将环绕剑身的雷电\n集中到剑尖——突击。\n宛如天空中划过的一道闪电，\n剑尖放出的耀眼光芒，\n瞬间便穿透了敌人。,一闪。\n无论对手是谁都毫不在乎，\n阿尔贝尔再次一击就打倒了魔兽。\n雷维昂的英雄，雷迅卿——\n他的称号名副其实。,10000,1,5000,3000,0
40050010,狩猎之夜,5,1,27,183,8,57,400071,1,110070004,110070005,110070006,110020302,110020303,110020304,0,0,0,AMULET_ARTIST_40050010,眼中只有猎物的“狩人者”。\n今晚的猎物是无良商队。\n公会给他的命令\n是一个都不放过。,“狩人者”隐匿于月光之下。\n弱肉强食是自然法则。\n“狩人者”静静地\n开始了狩猎……,“狩人者”放出的箭矢。\n精准地洞穿了远处的猎物。\n可怜的猎物们不知猎人在哪，\n如无头苍蝇般乱作一团。,“狩人者”不断地放出箭矢。\n猎物们终于发现了猎人。\n然而试图反击的猎物们\n已注定横尸荒野。,“狩人者”放出了最后一支箭，\n内心却感到一阵空虚。\n可是事与愿违，\n一只猎鹰带来了新的任务。\n狩猎之夜还将继续。,10000,1,5000,3000,0
40050011,暴风的荣耀,5,2,24,165,5,39,400072,1,110260301,176,110260302,110250201,171,110250202,110210302,168,110210303,AMULET_ARTIST_40050011,“赐予你们新的试炼！\n让我瞧瞧……你们成长后的力量！”\n碧龙的咆哮震天动地。\n真耶梦加得——\n他那释放隐藏之力的身躯，宛如烈风。,碧龙向着王子——自己的契约者——\n放出气势凌厉的烈风。\n然而猛攻却戛然而止。\n王子一行人松了一口气。\n然而这只是暴风雨前的宁静。,碧龙一动不动地积聚魔力，\n终于释放出蓄力的一击。\n“来吧！接下我这一击！”\n气势逼人的魔力洪流，\n眼看就要吞噬王子一行人……,然而……王子一行人顶住了攻击。\n碧龙望着他们，\n原本冷峻的双眸忽然变得柔和。\n（不错，竟能成长至此……\n犹如阿尔贝琉斯再世。但是……）,（为了克服前方的重重险阻……\n你们必须超越自己！变得更强！）\n碧龙的眼神再次变得冷峻。\n“不错！那我也要动真格的了！”\n真正的试炼，才刚刚开始。,10000,1,5000,300,0
40050012,志同道合的伙伴们,5,1,22,150,8,54,400073,1,210000104,210000105,210000106,448,448,448,0,0,0,AMULET_ARTIST_40050012,王子和伙伴们在圣城集结。\n各式各样的因缘际会\n让他们来到了王子身边。,联系他们的纽带，\n有敬意，有友情，还有牵绊。\n然而，\n把大家联系在一起的\n纽带只有一个。,那就是——“理想”。\n创造一个人人都能幸福生活的国家——\n伙伴们无一不为王子这一理想所吸引。,向王子宣誓忠诚的伙伴，\n视王子为挚友的伙伴，\n被王子的人格所吸引的伙伴。\n被不同的纽带联系在一起的伙伴们，\n都怀揣着同一个“理想”。,正所谓——\n“志同道合的伙伴们”。\n王子与他的伙伴们肩并肩，\n向着相同的目标携手共进。\n今后也会一直如此……,10000,1,5000,300,0
40050013,库菈乌的计谋,5,4,28,187,7,53,400074,1,210002204,210002205,210002206,210001702,210001703,210001704,0,0,0,AMULET_ARTIST_40050013,“这座城里最伟大的就是我——\n天才艾赛莉特大人哦！”\n“不对！身为王的我才最伟大！”\n“不如两位一决高下吧，我来负责评判。\n用和平的方法——做家务。”,“就算洗衣服我也是天才哦！\n只要使用魔法，小菜一碟！”\n“喔，确实有两下子！\n那我也只好拿出真本领了！\n让你见识见识什么叫王之洗衣！”,“嗯。真是精彩的较量！\n两位的表现不相上下，\n所以接下来就来比赛打扫卫生吧！”\n“正如我意！走了，小丫头！”\n“哼，不用你下命令我也会去的！”,“啊……他们走得也太快了，\n屋里的灰尘又不会跑。\n不过……虽然想到打着较量的幌子\n他们就会老实听话，\n不过真没想到计划进行得这么顺利。”,“不过，好不容易\n把他们俩制住了，\n就让我再利用一下吧。\n平常在城里这么胡闹……\n可得好好算算总账。呵呵。”,10000,1,5000,3000,0
40050014,魔鬼教官的声援,5,1,26,176,9,65,400075,1,210001304,210001305,210001306,110060003,110060004,110060005,0,0,0,AMULET_ARTIST_40050014,听好了，新人训练生！\n今天开始要在这里进行地狱特训！\n当特训结束之后，\n你们会比现在更强大！\n那么事不宜迟，开始！开始！开始！,那边的！不要低着头跑步！\n这样会堵塞气管呼吸困难的！\n越是难受的时候越要抬起头！\n越是痛苦的时候越要笑起来！\n嘿咻！加油！加油！,还不够！再热血一点！\n让血液沸腾！点燃你的激情！\n完成任务之后给你奖励！\n教官特制的豪华活力便当！\n加油！让全身沸腾起来！,已经快到极限了？ \n那就想象一下变强的自己！\n怎么样，很帅吧？\n那就是突破了极限的你！\n你也可以变得帅气！,好！最后冲刺！\n加油！加油！你很棒！\n你一定做得到！绝对做得到！\n我做的便当也在等着你！对！\n展现出你灵魂的光芒！,10000,1,5000,3000,0
40050015,冰晶之国的少女,5,1,27,183,8,57,400076,1,210000104,210000105,210000106,110210103,110210104,110210105,0,0,0,AMULET_ARTIST_40050015,啊！坏魔兽！\n你要是敢做坏事，我就……\n用冰魔法……嘿咻！\n诶嘿嘿！ 魔法，成功了！,咦？咦咦！？\n魔法，用不出来了！？\n不、不过！我不会放弃的！\n我会更努力的！\n再稍微等我一下哦！,要上了哦！嘿咻！\n太好了！大成功！\n莉莉教训了坏魔兽！\n是莉莉赢了哦！,莉莉的魔法，变厉害了！\n莉莉也想帮上大家的忙，\n所以练习了很多很多的魔法！\n已经不用大家保护我了！,跟魔兽战斗虽然很可怕，\n不过……这是为了大家！\n莉莉，今后也会努力的！\n大家一直一起冒险好不好？,10000,1,5000,3000,0
40050016,万圣节·巫女·手制,5,1,27,183,8,57,400077,1,210000404,210000405,210000406,110020502,110020503,110020504,110190002,560,110190003,AMULET_ARTIST_40050016,南瓜奶油做好了，\n原材料也没什么问题。\n不知道谁会来捣蛋，\n所以还是多做些点心吧。,接下来是血浆蛋糕。\n说起来……\n为什么都说它吓人呢？\n呵呵，要是看了完成品，\n不知道他们会有多惊讶呢。,我这个样子很意外吗？\n很努力地做了点心，\n所以稍微休息一下。\n那么……点心和捣蛋，\n你想要哪一个呢？,我做了很多点心，\n能让大家吃个够哦，\n别客气，尽情享用吧。\n先尝一口这个如何？,呵呵，合你胃口就好。\n你吃得津津有味，对我来说是最大的鼓励。\n嗯？如果捣蛋的话会怎么做？\n你希望的话，我可以试试……\n不过后果自负哦？,10000,1,5000,3000,0
